CustomerID,Recency,Frequency,Monetary,Target_Spend
15729,108,2,62.0,0.0
15172,46,3,886.74,737.31
15625,10,8,1504.56,0.0
13884,187,4,189.95,591.35
15254,37,1,300.36,0.0
12476,38,12,3060.97,3485.61
17174,128,1,59.9,0.0
15205,25,2,471.89,176.94
17265,49,2,562.9,0.0
13993,11,7,2243.16,1166.5
12362,23,6,1724.55,3430.03
13819,212,3,1140.35,0.0
13716,179,1,138.28,0.0
17449,5,4,1497.55,1007.31
13185,178,1,71.4,0.0
17090,8,4,811.77,1230.0800000000002
13014,24,9,1962.23,1403.2
15389,82,1,500.0,0.0
14603,185,1,660.0,0.0
14729,284,1,313.49,0.0
16801,73,5,867.83,0.0
16735,4,6,1962.95,306.26
15087,192,1,306.94,0.0
15350,283,1,115.65,0.0
16402,175,2,299.6,0.0
12970,232,2,23.8,428.44
17115,89,4,582.22,224.68
16668,27,5,266.52,40.2
15089,4,3,2036.28,384.56
15307,6,1,205.3,0.0
15967,229,1,173.8,245.03
16175,4,4,1037.59,0.0
17360,94,1,330.95,254.84
14696,30,7,1450.56,620.41
13244,3,1,121.74,0.0
18262,50,1,149.48,0.0
12693,31,6,830.96,0.0
14209,31,6,1870.03,197.1
17505,72,2,1145.84,0.0
12356,156,2,2753.08,58.349999999999994
15646,68,4,425.14,0.0
12845,177,4,354.09,0.0
14586,137,3,134.16,0.0
13046,176,1,197.72,431.59
15319,194,1,204.5,0.0
12510,53,2,982.57,0.0
15424,164,2,383.34,0.0
12574,226,1,218.45,0.0
12535,2,2,716.35,0.0
17018,236,1,405.0,515.1
18013,65,2,187.29,0.0
14360,5,1,1134.69,993.54
16221,186,2,315.37,549.49
17508,191,1,387.31,0.0
15395,236,1,107.45,0.0
12524,72,6,3122.48,1363.24
16983,7,6,1179.25,740.9499999999999
15167,231,1,163.0,0.0
16582,23,1,313.62,0.0
17887,39,1,111.35,0.0
18189,173,2,627.2,457.14
16323,106,1,207.50000000000003,0.0
16698,137,2,1998.0,0.0
13482,142,1,184.64,0.0
15545,281,1,135.32999999999998,157.39
14227,95,11,2389.02,926.69
15732,122,2,294.12,0.0
13311,60,1,490.11,108.46
18196,5,2,689.13,0.0
15464,248,1,1048.85,0.0
13848,2,3,1255.0,0.0
16081,95,3,992.37,1814.53
17890,233,2,602.09,0.0
15038,98,4,517.45,148.14
16770,147,5,631.28,113.62
12682,11,20,8219.92,4068.3
13659,107,3,1550.85,0.0
17576,9,16,2238.8,1218.98
14790,30,2,364.04,381.02
17242,18,2,1135.04,0.0
13705,55,2,522.68,189.18
17368,3,7,1072.52,277.0
15581,31,14,3429.9700000000003,0.0
15754,157,1,91.8,363.87
15026,150,2,230.78,238.22
16836,27,1,91.32,160.55
17637,25,1,338.95,208.11
14918,26,2,1610.15,0.0
16655,41,3,1868.89,1925.63
17715,111,1,326.4,0.0
14618,248,2,196.95,341.64
12775,100,5,1129.88,221.36
12453,44,1,707.09,0.0
13561,126,1,141.86,0.0
14194,2,20,5560.33,5656.42
12991,22,1,303.56,200.2
13301,14,4,618.09,0.0
15755,18,3,1144.83,1174.05
16763,95,2,594.9,0.0
16317,30,3,1341.65,0.0
13159,15,3,793.49,586.26
16339,194,1,109.95,0.0
16728,77,3,550.0,504.67
18242,106,2,694.08,1538.41
17769,49,4,1828.73,2131.9
15630,110,2,390.91,789.49
14475,77,5,496.14,303.68
15898,131,5,998.79,385.89
16674,8,1,122.2,197.41
12672,240,1,225.9,0.0
13577,3,3,1193.8,464.5
15749,145,4,21535.9,0.0
13208,65,4,835.0699999999999,370.83
16990,129,1,179.0,0.0
15408,174,1,267.18,0.0
13867,128,1,138.85,876.44
12957,96,6,1699.44,2279.6
15012,284,1,191.06,231.98
16048,283,2,256.44,-12.75
17669,32,5,2433.22,973.5
16458,16,11,2151.5,1331.24
12977,66,1,39.239999999999995,0.0
12662,17,8,2620.96,1196.12
18161,50,3,771.26,841.53
14129,6,3,726.23,397.63
13310,110,4,785.85,297.78
13194,46,1,60.7,0.0
17358,213,2,365.85,0.0
15118,44,1,244.8,0.0
17133,100,3,2478.79,2413.4500000000003
16353,2,14,3467.81,3207.9
13048,23,4,1345.05,460.86
14188,10,6,1376.81,642.1
15738,7,16,3829.8,958.97
15303,200,1,574.02,0.0
12674,2,4,1372.0,547.3100000000001
13145,2,3,499.72,115.05
16619,164,2,204.41,0.0
15469,18,2,290.2,214.3
18120,124,1,111.15,0.0
13686,93,1,72.0,0.0
17263,118,1,63.440000000000005,0.0
14352,67,4,1078.96,0.0
14351,75,1,51.0,0.0
14987,276,1,163.2,163.2
16126,12,3,3706.7,2581.07
15349,68,2,473.81,0.0
16745,8,17,6349.1,821.6
14947,41,1,178.5,112.32
14722,57,1,187.92,0.0
14847,59,1,309.4,0.0
17047,115,2,749.4300000000001,351.47
12472,49,9,4628.63,1600.85
17015,95,1,524.5,1318.06
17593,2,5,3233.36,678.2
12375,8,1,230.3,225.12
18224,174,1,158.95000000000002,0.0
15117,31,2,675.73,874.4
17694,52,1,283.12,0.0
16062,44,3,778.14,375.48
14713,9,10,2027.51,636.75
16255,6,9,2172.18,437.12
15271,5,10,1596.62,889.2
15018,159,3,251.39,204.87
18265,68,1,488.55,312.96
18075,16,12,1884.72,654.0
16253,165,1,1700.4,1965.22
13999,4,11,2852.07,1013.19
15244,158,1,297.94,333.63
17874,95,7,658.26,0.0
13837,122,2,271.24,0.0
14211,7,9,1100.88,1107.42
12593,19,3,418.1,0.0
16825,96,1,318.7,456.48
13842,66,7,2165.27,1220.35
18282,32,2,98.76,77.84
15882,109,5,495.36,0.0
14907,9,6,2606.93,871.9200000000001
18017,79,2,344.0,179.0
15691,162,1,136.8,0.0
17364,47,7,2608.36,1847.37
17351,79,2,427.3,159.85
14800,20,12,3741.19,495.15
14895,1,16,7891.54,3128.72
15939,17,15,5847.5,254.76
17611,27,11,2706.4,1241.47
13098,4,27,14984.77,13674.11
16212,191,2,489.0,192.19
12463,85,5,974.39,329.24
18122,61,1,119.19,1707.02
16440,125,1,272.46,3368.21
14142,283,1,311.81,0.0
13881,6,12,9330.68,7658.84
15850,78,1,118.88,119.97
16717,6,6,1000.09,2278.27
17693,46,3,187.02,0.0
12967,212,3,1630.95,-436.2
13952,121,3,3246.091,0.0
16034,106,3,437.7,0.0
16287,80,1,142.5,0.0
17049,28,6,2598.75,2996.03
13549,52,6,759.97,156.15
16266,26,6,761.12,100.77
13499,127,3,454.59,692.37
17423,117,2,432.14,231.49
14525,10,10,2826.96,1394.41
12833,55,1,417.38,0.0
12678,11,10,8242.06,9346.2
16393,4,12,1724.66,1216.39
17980,76,3,811.45,0.0
18236,39,4,641.19,241.05
16829,67,1,197.22,0.0
13841,163,1,85.0,0.0
15923,283,1,127.08,0.0
13895,53,2,937.3,1650.82
16769,170,1,380.39,0.0
15973,146,3,99.77000000000002,0.0
12648,65,1,318.05,0.0
16216,177,1,914.93,0.0
16348,38,4,775.14,694.31
14483,60,2,129.2,0.0
13135,107,1,3096.0,0.0
13893,208,1,821.1,0.0
17507,172,2,605.58,0.0
12782,60,5,2021.07,252.25
14024,32,2,327.7,0.0
16392,180,1,221.19,0.0
14453,100,1,119.93,0.0
15919,279,1,270.72,369.17
13280,32,3,814.86,0.0
14765,22,2,95.5,158.61
14034,67,3,334.11,177.91
15467,55,2,402.56,109.32
15457,172,1,237.07,0.0
13304,261,1,300.42,0.0
18173,109,3,1728.84,378.0
13021,67,7,1120.49,1463.91
18270,151,2,67.75,171.20000000000002
14625,95,5,848.48,0.0
14051,2,19,9138.79,6338.55
13485,143,1,454.24,0.0
16014,62,2,529.9300000000001,123.2
13791,38,2,1516.0,-468.32
13079,1,2,59.5,160.60000000000002
16823,137,1,358.38,0.0
13808,4,2,723.1,1024.56
16623,156,1,129.45,0.0
16795,275,1,414.88,0.0
17656,16,3,927.65,747.04
16806,13,4,801.49,0.0
15517,143,1,267.03,0.0
17652,18,9,2694.33,2042.8
17252,27,2,353.86,0.0
14457,221,1,113.64,0.0
12817,191,1,166.04,0.0
14981,156,1,102.12,0.0
13308,100,2,797.0500000000001,570.5600000000001
15299,34,9,2315.09,1472.0
14506,72,3,831.66,1180.51
15521,5,10,1991.98,582.67
16143,18,6,1944.26,475.58
16898,87,3,255.12,189.34
15808,216,5,3724.77,0.0
16643,156,1,487.51,0.0
15530,60,3,1168.73,333.62
17375,100,4,372.5,0.0
14733,21,13,8922.28,529.26
13044,201,1,560.47,0.0
13220,96,3,726.49,92.8
14135,15,10,3190.32,1499.99
16807,53,3,1121.59,0.0
17293,29,5,867.03,1008.08
15529,53,8,2399.08,1568.7
15356,15,8,2279.64,486.86
12559,221,3,536.21,0.0
12354,142,1,1079.4,0.0
17634,2,7,2080.45,281.52
13035,171,1,333.0,553.63
15218,27,8,3865.35,1891.54
17630,80,2,503.6,0.0
16349,201,1,53.5,0.0
14371,205,1,100.5,0.0
15252,93,1,300.55,440.23
14656,79,2,291.05,0.0
13253,67,2,1030.4,0.0
16358,92,2,459.6,1565.35
15665,78,2,2242.01,0.0
17709,80,1,137.45,0.0
17663,65,5,1008.58,779.69
16882,149,2,215.7,489.42
13277,26,2,125.9,132.5
12915,59,2,363.65,0.0
12484,11,5,3626.65,868.62
16536,17,2,539.02,0.0
17361,96,2,263.92,224.28
14329,19,8,3443.78,1484.96
16980,165,2,1078.96,0.0
14513,11,4,438.49,0.0
16671,75,1,1382.88,309.39
15626,240,1,281.88,393.92
17419,54,9,2649.25,1551.72
15059,17,9,996.7,329.12
16488,25,3,347.97,144.23000000000002
13513,37,1,205.1,0.0
17299,10,2,268.19,400.92
12908,86,3,360.0,-114.0
15841,100,3,603.3,605.8000000000001
16960,163,1,201.53,305.52
17124,95,1,298.89,0.0
16626,23,8,2163.24,2216.41
14272,164,1,132.09,305.87
16113,93,1,161.38,0.0
17958,27,1,508.4599999999999,0.0
17930,72,2,694.14,1046.34
15245,44,3,2515.84,0.0
14607,171,1,495.0,10846.1
17255,209,1,112.46,185.95
13090,22,12,4704.84,3984.55
13890,17,3,496.01,1364.85
16306,124,9,602.27,0.0
14386,207,1,142.4,0.0
14499,44,2,370.96,444.36
16178,48,1,197.9,0.0
12405,59,1,1710.39,0.0
14000,116,2,633.71,0.0
17844,17,1,51.559999999999995,0.0
14016,64,5,4328.46,0.0
14460,20,4,383.34,0.0
16293,2,6,1454.3300000000002,782.4100000000001
14735,9,25,3337.71,2469.98
14512,98,2,275.28,0.0
15014,86,1,117.73,142.44
12407,44,4,1407.36,300.76
14862,59,1,304.09999999999997,537.1
12614,188,1,315.6,0.0
14633,176,1,344.90000000000003,0.0
13584,217,1,142.4,0.0
15825,82,1,532.94,0.0
17697,146,1,338.95,0.0
15189,1,45,12212.52,3589.62
15021,67,8,1099.78,772.5
16218,25,7,2605.67,449.2
13404,123,1,217.81,34.68
17609,212,3,529.39,574.53
16233,240,4,211.95,210.18
15133,38,3,982.42,0.0
14522,2,2,760.6999999999999,213.83999999999995
16947,146,1,406.48,0.0
14676,58,6,1685.92,857.32
15655,143,2,511.32,0.0
13295,270,2,197.95,0.0
12867,6,8,3004.19,982.03
15944,187,1,325.1,0.0
13854,2,24,6384.66,1640.36
14285,87,1,5.9,1904.11
13663,89,1,189.47,0.0
16016,106,5,809.07,674.24
12597,93,2,1428.81,2254.32
15812,17,5,1801.14,0.0
15965,277,1,156.19,689.45
16919,66,11,2596.45,0.0
12435,178,1,3978.99,3850.9
13780,81,1,116.28000000000002,243.73
16553,73,14,5664.57,0.0
18081,23,2,208.05,135.4
14911,2,138,72065.56,60507.06
17765,69,3,371.88,0.0
15067,193,1,848.05,896.71
15366,268,1,105.54,496.97
15623,51,1,301.03,0.0
17267,37,2,317.62,0.0
14973,17,3,1314.45,0.0
15910,9,5,663.36,568.82
14161,126,3,1110.52,0.0
12426,105,1,582.73,0.0
18078,127,2,336.13,0.0
17152,105,4,1503.5,0.0
15397,200,1,94.0,0.0
15620,114,4,854.06,670.34
12747,20,8,2769.4,1426.61
13167,41,2,417.55,373.78
13617,23,2,365.7,178.48000000000002
16316,39,10,2039.51,716.05
12686,282,1,89.14,0.0
13741,94,3,361.03,305.3
17676,17,5,726.4300000000001,656.84
18281,91,1,80.82,0.0
16820,6,1,497.61,0.0
14690,62,2,203.62,154.99
18011,283,1,102.79,0.0
14487,278,2,112.35,1071.23
17850,212,35,5288.63,0.0
18178,24,6,1573.41,0.0
15069,89,1,1109.53,0.0
17720,23,3,887.6,308.34
16370,27,3,953.11,367.45
15083,167,1,88.2,0.0
15063,123,1,370.7999999999999,0.0
13650,116,3,718.52,1090.82
17897,83,4,541.1,0.0
17811,2,31,4831.49,2846.22
14338,68,4,554.22,0.0
17673,72,4,1209.77,412.45
15532,41,5,1161.94,355.14
14191,18,8,2233.51,2426.5
16369,107,1,354.45,1199.21
16182,40,3,4844.0,1773.65
14577,74,3,646.64,213.07
16529,100,1,455.25,0.0
15834,76,5,1642.97,441.93
13712,157,1,228.84,0.0
15950,16,2,1091.38,613.88
14711,1,10,2334.82,503.38
16003,45,3,1793.9,941.47
16009,70,1,462.19,530.52
16560,268,1,332.18,484.33
17405,60,1,393.31,573.9100000000001
14314,17,1,120.0,0.0
13983,97,8,1681.06,909.4
18101,53,1,110.23,113.42
15622,101,10,2501.0,723.53
13726,11,1,292.68,786.98
12999,106,3,455.88,0.0
13302,65,1,63.75,0.0
17912,220,6,295.61,0.0
13953,26,5,2604.36,911.32
13525,158,1,282.88,345.9
13050,10,22,4378.59,1306.02
15214,94,2,651.63,1009.81
12815,58,2,1063.46,0.0
17951,264,3,391.8,599.0400000000001
12578,227,3,1567.51,1185.85
12857,121,2,1106.4,0.0
18180,47,2,601.85,1241.9
16500,241,1,165.0,235.86
14320,117,3,343.11,0.0
14798,54,2,97.4,76.34
12348,159,3,1487.24,310.0
15246,148,2,514.15,0.0
15799,95,2,481.24,402.9
13291,66,1,361.11,0.0
16875,51,7,1078.95,944.52
12881,186,1,298.0,0.0
14680,5,19,25222.86,1709.48
16464,52,1,385.0,929.68
13917,102,1,65.38,206.66
12757,39,13,1651.68,2576.02
12956,216,1,108.07,0.0
16957,149,2,416.64,0.0
15358,31,20,5538.21,2696.59
14820,83,1,139.77,367.52
12769,149,1,1143.6,0.0
13512,171,1,251.21,0.0
18233,236,1,440.0,0.0
12726,95,5,1467.32,1141.78
17921,58,3,601.76,224.76
13124,162,2,2574.12,1292.21
15826,121,1,720.0,929.36
17402,12,8,1732.45,901.4
17649,45,2,861.74,0.0
16425,212,1,302.7,0.0
13722,30,4,2369.16,0.0
15624,27,4,588.13,0.0
17370,2,2,228.06,218.12
18198,11,17,4322.490000000001,760.57
15410,9,7,3089.4100000000003,361.43
16629,6,1,236.78,180.95
12733,144,1,383.95,0.0
13235,122,2,101.17000000000009,0.0
13588,10,6,1398.61,1046.51
12839,2,10,3094.09,2489.53
14262,17,3,855.0,1763.23
14794,114,5,645.64,626.47
18113,279,1,76.32000000000001,0.0
12364,22,1,623.92,689.18
17578,101,2,124.74,0.0
16495,186,2,246.51,437.9
17107,65,3,6334.06,4046.37
12933,81,3,356.24,250.04
12635,65,1,683.64,1005.54
14373,268,1,76.55,0.0
15985,33,3,1037.42,0.0
14242,145,2,280.55,0.0
14346,31,2,1021.58,0.0
16693,182,1,157.56,324.45
13365,128,1,700.6,1490.62
14824,1,1,441.91,685.8000000000001
13002,228,1,120.95,0.0
13932,205,1,307.4,0.0
16757,229,1,106.83,0.0
16227,129,2,308.32000000000005,0.0
13569,278,1,118.32,255.43
13743,18,6,910.67,429.48
14924,156,1,310.05,0.0
12564,171,1,456.9,0.0
13394,26,5,1543.45,769.35
12875,53,2,343.2300000000001,0.0
12987,101,2,290.6,254.4
16893,277,1,145.93,0.0
15437,172,1,200.16,0.0
17696,2,12,1837.88,363.17
13538,4,6,990.75,290.1
14108,2,2,287.58,306.58
16205,90,1,112.35,649.03
17496,269,1,271.05,0.0
15016,83,1,170.04,0.0
17802,90,3,599.22,652.62
17758,62,4,1436.2,2020.5
14232,25,6,1570.84,473.09
14420,9,1,387.52,-1.65
16274,283,1,357.95,0.0
14898,44,7,936.1,292.22
15313,20,1,52.0,0.0
17675,10,31,13897.99,6200.11
12879,2,1,140.5,412.06999999999994
12684,81,4,1379.48,904.15
14609,53,3,486.36,115.2
17323,35,5,532.2,376.79
17899,69,1,155.8,0.0
16150,27,6,1300.3,605.77
16008,115,1,139.15,339.63
16330,21,3,39.26,202.95
18056,198,1,363.65,0.0
12616,5,4,687.1,-29.85
12514,177,1,1017.68,0.0
16493,17,4,765.13,564.53
18260,83,8,2595.0,0.0
16697,151,1,112.75,0.0
16756,125,1,239.4,0.0
16092,9,5,779.36,0.0
16842,11,3,1264.19,-3.75
16297,123,4,275.4,0.0
16779,17,20,6297.06,4156.99
17515,116,3,571.37,67.65
17444,58,3,2940.04,0.0
14110,29,6,3246.12,2423.5299999999997
16005,93,2,298.08,317.31
14932,276,1,363.53,0.0
17414,95,1,598.0,180.0
13133,184,2,109.8,0.0
18246,143,1,232.9,363.2
16722,10,13,3636.98,1074.23
15339,228,1,257.9,299.67
17173,12,3,950.31,2805.34
17376,221,1,105.85,97.35
16515,2,4,1250.35,376.78
16407,20,8,1529.62,597.31
13008,233,2,178.46999999999997,0.0
13627,62,4,1014.25,609.77
16193,147,1,314.45,0.0
12500,17,6,1773.84,2432.43
14594,283,1,255.0,124.83
17048,25,6,864.32,0.0
17843,213,1,205.48,0.0
16217,145,4,259.39000000000004,0.0
15866,11,1,230.53,0.0
16497,113,5,1550.7,1414.99
12583,17,10,4214.21,2973.13
12386,248,2,401.9,0.0
16378,157,3,362.95,0.0
16222,228,1,846.72,0.0
13507,8,3,2022.79,456.37
14687,17,1,628.38,0.0
15491,5,7,3090.85,0.0
16385,68,2,274.85,281.04
15070,283,1,106.2,0.0
13520,39,7,2811.38,676.37
15240,102,5,1024.38,661.1899999999999
13092,122,5,421.75,38.08
15839,58,1,299.18,721.56
16470,26,4,534.1800000000001,223.26
13345,187,2,377.6,0.0
12610,16,3,1244.7,813.29
13573,163,1,31.770000000000003,262.63
16614,93,1,506.19,0.0
17674,279,1,300.66,250.38
16249,23,4,1440.77,359.3
15109,151,2,463.75,0.0
13307,30,1,15.0,0.0
14708,64,3,671.48,425.19
15228,34,4,2214.28,1162.68
16665,272,1,135.39999999999998,0.0
17007,65,6,562.94,314.49
14673,278,1,373.49,1362.91
15932,18,9,1851.93,609.92
16618,114,5,1424.34,1206.3
16128,54,2,694.7,1185.52
17147,117,4,938.16,741.48
13069,10,22,3460.36,257.46
15858,199,2,816.22,622.63
14536,170,1,171.8,0.0
18202,110,3,1396.99,0.0
14541,79,7,1315.65,146.0
12715,16,1,353.86,0.0
13196,172,1,512.13,1285.65
13581,219,1,118.0,0.0
17618,158,2,666.78,304.8
15971,19,7,2109.45,2090.4
13313,51,3,918.34,636.98
14540,219,1,195.9,800.36
14688,3,19,4180.28,927.1
16168,5,18,2632.12,1138.48
16739,82,2,312.55,0.0
17873,94,5,1492.3200000000002,272.04
13875,44,4,1424.8,361.99
17384,129,1,227.65,108.75
14504,153,3,542.71,130.55
17068,5,17,3518.49,1012.85
18050,269,1,74.4,0.0
17046,67,1,642.02,0.0
17198,275,2,521.66,170.56
17035,156,3,388.33,0.0
13529,115,1,181.1,126.66
17591,32,7,1852.22,362.8
13600,222,1,219.52,0.0
16209,29,4,2116.9,145.72
13184,41,11,1451.94,196.85
12468,53,3,724.0400000000001,0.0
14546,112,3,857.51,1629.51
17266,58,1,113.06,197.58
13892,157,1,54.52,578.4499999999999
17816,179,2,21.31,15.25
17783,158,1,112.41,171.06
13655,24,2,932.97,0.0
12868,96,6,1607.0600000000002,0.0
15862,22,3,659.73,173.15
15776,43,1,241.62,0.0
13948,271,1,102.0,0.0
13737,110,1,339.59999999999997,0.0
13885,99,2,506.8,0.0
12633,40,4,1925.4,215.23
12604,172,1,178.5,75.68
14931,116,3,293.0,671.6800000000001
13085,68,3,272.38,0.0
14551,114,1,125.43,60.8
14231,89,5,822.0600000000001,0.0
17262,137,4,955.36,298.0
14515,101,2,765.65,1336.44
12866,193,1,559.12,0.0
15388,180,1,140.54,0.0
17621,101,3,857.98,478.12
15789,268,1,351.3,0.0
15513,5,18,11199.5,3320.58
12841,17,17,2851.44,1024.96
13751,198,1,296.25,0.0
14388,1,7,2264.32,907.72
16904,5,14,3049.07,705.2
16403,212,2,161.04999999999998,0.0
16023,102,2,500.69,219.12
16146,67,3,734.13,0.0
16917,187,1,391.52,0.0
14853,121,1,214.5,248.55
13658,89,3,715.6,1705.87
13703,228,1,99.5,0.0
12427,262,2,246.55,461.82
15636,192,1,306.7,418.06
17463,82,4,1230.59,650.77
16609,32,6,2706.74,2744.2200000000003
15230,149,2,429.6,0.0
16072,198,1,584.3199999999999,0.0
17905,67,3,618.99,181.25
14023,160,1,273.14,310.93
16603,1,1,296.62,185.85
14697,128,2,188.61,0.0
13645,30,1,252.1,0.0
17616,84,3,571.1999999999999,0.0
12797,270,3,194.18,0.0
17585,19,4,1133.07,0.0
13047,24,14,2559.42,519.68
15912,88,2,264.62,0.0
13563,50,1,310.88,466.65
14029,54,1,165.20000000000002,302.46
17880,275,1,458.92,0.0
16332,40,3,659.27,923.93
12865,34,2,961.22,586.85
14681,122,1,393.95,105.0
15262,234,1,178.95000000000002,0.0
14193,180,1,422.54,430.85
12886,123,2,747.69,603.4
12582,149,2,511.36,0.0
16949,89,5,768.75,392.52
14224,20,4,1050.12,0.0
13778,13,1,178.7,0.0
13988,73,4,1916.85,2181.95
17686,31,5,4589.35,1150.11
16139,22,2,306.37,329.04
13462,93,2,143.25,0.0
14046,194,1,154.99,0.0
16951,33,4,1262.75,0.0
17325,190,1,96.8,0.0
16955,95,5,493.67,0.0
17619,222,1,218.52,0.0
15554,188,1,217.2,0.0
17926,43,2,397.29,0.0
14390,54,6,1570.51,3021.96
15752,3,7,2095.7,533.23
12380,96,1,607.5500000000001,2113.01
17913,266,1,218.05,193.55
16326,7,8,1537.97,1547.99
16434,6,4,906.34,615.91
16873,37,7,3825.67,3240.64
13823,2,1,650.42,307.24
17692,37,5,733.4399999999999,0.0
13937,79,1,158.85,0.0
17302,24,4,645.91,474.02
18231,102,6,2066.17,0.0
12976,122,1,738.6,0.0
18183,128,6,600.52,0.0
17706,10,16,7671.18,2426.19
16684,43,21,33122.02,32770.06
16292,27,2,280.9,0.0
16456,9,5,2158.37,0.0
13934,174,1,922.1,0.0
17454,102,4,517.53,0.0
18144,20,9,2165.55,723.2
14593,109,2,339.59,278.4
15656,88,3,563.63,184.87
13933,19,2,608.7900000000001,0.0
13269,20,9,2952.8,2363.12
15507,82,1,492.36,0.0
17117,198,1,116.2,0.0
15140,26,6,1723.86,626.14
16526,82,1,290.36,0.0
15392,268,2,319.18,1196.55
14758,55,4,1484.06,0.0
18086,184,1,101.34,0.0
14060,18,14,4102.78,2032.6
15648,114,4,599.9,0.0
16775,32,8,1174.55,521.11
12547,108,2,207.8,0.0
17142,149,1,579.0,0.0
14622,95,1,320.58000000000004,0.0
12919,27,4,425.75,875.69
13744,5,2,1156.36,0.0
15132,16,3,842.23,135.70000000000002
14019,8,2,800.53,598.43
16115,27,5,931.68,736.29
17396,59,6,4801.8,2529.0
12931,10,14,24987.75,8475.06
12901,10,26,10584.03,5709.07
16394,81,4,921.28,490.78
17377,36,10,1870.38,2055.54
13539,150,3,290.15,315.69
16399,145,1,178.41,230.16
12359,100,4,3459.93,2785.6
17095,209,4,325.85,762.35
15990,197,1,401.37,390.74
15465,49,20,5670.98,1274.04
13692,114,4,850.13,616.74
17828,12,5,1048.16,551.81
12492,15,1,126.39,136.82
12553,20,10,2383.29,1268.96
16762,54,1,314.15000000000003,1187.23
18108,159,2,264.65,0.0
16241,6,10,1786.14,821.73
15599,114,1,448.83,312.90999999999997
17931,44,2,408.36,0.0
17061,21,11,4542.7300000000005,573.4
15653,3,2,877.4399999999999,0.0
18149,126,2,549.68,62.400000000000006
15528,164,1,229.33,0.0
15164,118,2,368.18,474.87
13187,247,1,236.02,0.0
15512,66,2,121.0,0.0
16208,199,1,497.59,166.67
14502,59,9,1077.76,1273.26
18080,153,1,841.4999999999999,390.0
13956,48,3,680.27,346.15
14241,94,1,213.7,0.0
16140,281,1,124.14,579.63
13033,267,1,190.55,0.0
13904,205,1,201.12,131.52
16692,166,2,1276.0,0.0
13126,163,6,1054.02,1002.27
15831,34,3,397.11,350.65
16644,88,2,833.78,0.0
15220,25,6,1264.01,494.91
17094,228,2,270.20000000000005,0.0
14837,1,4,1337.26,303.94
14389,61,3,292.8,706.9200000000001
15184,101,1,235.23,171.53
17856,143,5,1118.39,275.4
15716,56,4,1118.81,0.0
16053,32,1,1124.19,387.76
13735,86,4,1335.55,1430.63
15764,10,7,3249.72,-4.25
18018,18,2,122.14,0.0
14459,65,1,1837.92,0.0
16682,2,3,810.22,217.78
17633,13,3,581.11,661.23
16117,100,1,232.21,0.0
17531,31,2,293.45,0.0
14117,54,1,90.0,0.0
15577,61,3,258.88,0.0
13368,167,2,623.4,0.0
14565,6,6,3073.77,0.0
18069,90,4,988.92,1032.9
18129,153,1,112.55,0.0
16029,4,60,38360.99,12631.62
17188,74,7,1616.44,659.14
15361,272,1,418.92,0.0
18193,61,3,212.96,0.0
12557,68,4,9000.960000000001,2990.0
12462,205,2,741.3100000000001,382.7
15860,9,6,767.14,210.07
13565,244,1,110.18,130.04
14555,212,1,197.94,126.2
15503,273,1,147.09,0.0
16866,51,3,207.74,0.0
17248,30,1,318.65,0.0
14660,11,1,128.95,156.79
15508,99,6,1000.27,0.0
14566,21,1,1432.0,0.0
18040,156,1,239.0,118.2
16633,24,3,1168.26,1709.89
12955,3,9,1820.46,2913.8
15611,14,9,931.24,637.15
12873,192,1,374.0,0.0
18102,9,29,132231.94,124206.55
16877,62,2,188.98,664.74
16426,3,4,689.83,1218.42
15078,16,28,6582.83,3040.52
14239,5,11,1823.54,499.96
17946,143,2,149.57999999999998,0.0
15670,207,1,173.05,0.0
16805,84,2,460.59,0.0
16448,108,1,188.89,0.0
17338,24,8,5186.22,1425.96
14616,153,3,406.08,0.0
12853,18,9,1881.7,0.0
15106,47,4,1025.99,381.74
17160,19,5,3001.18,516.85
15869,187,2,149.64,0.0
16162,162,1,37.4,0.0
15192,30,3,1044.32,0.0
15669,14,4,558.89,118.8
12749,24,6,2532.55,1335.65
16976,177,1,251.52,0.0
15838,16,14,13861.18,19489.58
13502,185,2,189.16,102.84
13871,2,9,4612.64,1777.16
16321,215,4,155.70000000000002,75.0
15815,51,4,1874.7,225.9
12567,6,10,7563.64,1551.3
15628,8,6,1620.8,1244.84
15454,272,1,179.1,0.0
15033,19,7,1613.45,957.57
12852,200,2,299.75,0.0
13450,35,4,1421.46,622.26
16030,220,1,331.24,0.0
16916,282,1,198.08,378.18
13258,115,1,224.62,473.96
16114,81,1,135.75000000000003,0.0
12520,52,5,1994.1,588.41
13216,178,1,333.74,0.0
12695,17,2,333.90000000000003,248.2
13564,54,5,647.74,0.0
17120,143,1,307.46,0.0
17431,223,1,403.3,0.0
14761,245,1,97.5,158.4
16444,5,4,525.5,113.27
16929,38,2,428.88,866.51
17060,176,1,234.24,0.0
14813,280,2,155.43,0.0
17700,5,5,1656.08,852.8100000000001
13772,7,2,686.22,445.91
12651,245,1,114.0,0.0
14821,277,1,48.8,0.0
13951,86,3,674.45,0.0
15809,94,4,399.21,-1.7763568394002505e-15
15119,156,1,266.4,0.0
12527,205,2,284.92,63.790000000000006
13426,93,5,1558.68,1992.02
15537,73,1,110.92,0.0
12350,220,1,334.4,0.0
12457,39,6,832.6,1085.18
15321,202,1,1159.47,1491.26
13110,47,6,1006.44,446.43
12353,114,1,89.0,0.0
